dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2020-08-31,38032,32033,952277,0,499,0,0
2020-09-01,38369,31923,980176,0,483,0,0
2020-09-02,38411,32802,971905,0,475,0,0
2020-09-03,38682,32919,970244,0,474,0,0
2020-09-04,39351,32939,994437,0,468,0,0
2020-09-05,40308,33218,994519,0,487,0,0
2020-09-06,40651,33195,1010615,0,497,0,0
2020-09-07,41437,33591,1004421,0,490,0,0
2020-09-08,42716,34493,996625,0,505,0,0
2020-09-09,43602,35537,1004189,0,496,0,0
2020-09-10,44928,35694,1016759,0,515,0,0
2020-09-11,45870,36624,1020986,0,520,0,0
2020-09-12,46066,37568,1013249,0,506,0,0
2020-09-13,45753,38747,1004684,0,509,0,0
2020-09-14,45344,39686,1004682,0,515,0,0
2020-09-15,45563,40927,1010992,0,557,0,0
2020-09-16,45224,41672,1020760,0,578,0,0
2020-09-17,44265,41782,1022674,0,565,0,0
2020-09-18,43743,42652,1027730,0,587,0,0
2020-09-19,42686,43163,1041313,0,604,0,0
2020-09-20,42239,43789,1034951,0,618,0,0
2020-09-21,41698,44177,1040627,0,644,0,0
2020-09-22,40507,44086,1042445,0,608,0,0
2020-09-23,39421,44116,1053891,0,609,0,0
2020-09-24,37983,44323,1055946,0,595,0,0
2020-09-25,35745,43592,1064548,0,581,0,0
2020-09-26,34318,43542,1067401,0,564,0,0
2020-09-27,32810,42614,1084472,0,547,0,0
2020-09-28,31982,41676,1100267,0,517,0,0
2020-09-29,30313,40798,1110949,0,503,0,0
2020-09-30,29396,39726,1106472,0,485,0,0
2020-10-01,28824,39248,1117881,0,498,0,0
2020-10-02,28462,38280,1115784,0,467,0,0
2020-10-03,27791,36594,1112515,0,460,0,0
2020-10-04,27381,36164,1114093,0,435,0,0
2020-10-05,26562,35051,1111626,0,440,0,0
2020-10-06,26081,33772,1107185,0,438,0,0
2020-10-07,25244,32557,1109725,0,416,0,0
2020-10-08,24358,31803,1112109,0,381,0,0
2020-10-09,23671,31120,1123433,0,376,0,0
2020-10-10,23086,30323,1146374,0,376,0,0
2020-10-11,22513,28514,1159608,0,365,0,0
2020-10-12,21724,27587,1152587,0,346,0,0
2020-10-13,21181,26817,1147759,0,313,0,0
2020-10-14,20385,26334,1146425,0,307,0,0
2020-10-15,19924,25883,1133392,0,298,0,0
2020-10-16,19269,24997,1130001,0,296,0,0
2020-10-17,18948,24462,1115803,0,276,0,0
2020-10-18,18167,25026,1113116,0,264,0,0
2020-10-19,17704,24777,1106281,0,247,0,0
2020-10-20,17036,24454,1106123,0,248,0,0
2020-10-21,16764,24050,1090712,0,248,0,0
2020-10-22,16475,23392,1094469,0,247,0,0
2020-10-23,16125,22879,1076524,0,241,0,0
2020-10-24,15578,22092,1066425,0,225,0,0
2020-10-25,15124,20479,1013820,0,224,0,0
2020-10-26,15203,19827,990952,0,217,0,0
2020-10-27,14900,18823,978046,0,226,0,0
2020-10-28,14559,18233,985514,0,203,0,0
2020-10-29,14037,18117,965563,0,193,0,0
2020-10-30,14022,17682,961483,0,177,0,0
2020-10-31,13625,17367,955085,0,171,0,0
2020-11-01,13562,17387,987675,0,169,0,0
2020-11-02,13541,16986,1010820,0,174,0,0
2020-11-03,13281,16861,1030497,0,149,0,0
2020-11-04,13468,16133,1023008,0,146,0,0
2020-11-05,13459,15019,1040258,0,148,0,0
2020-11-06,13445,14596,1045060,0,148,0,0
2020-11-07,13558,14180,1060236,0,155,0,0
2020-11-08,13731,13650,1076204,0,155,0,0
2020-11-09,13581,13505,1078685,0,155,0,0
2020-11-10,13976,13496,1069773,0,172,0,0
2020-11-11,13657,13594,1077798,0,177,0,0
2020-11-12,14070,14102,1075229,0,171,0,0
2020-11-13,14075,13940,1079269,0,172,0,0
2020-11-14,14482,13932,1043844,0,174,0,0
2020-11-15,13741,13857,959848,0,166,0,0
2020-11-16,13660,13851,894802,0,162,0,0
2020-11-17,12959,13488,833116,0,151,0,0
2020-11-18,13457,13905,789412,0,160,0,0
2020-11-19,13724,13736,790244,0,178,0,0
2020-11-20,14386,13951,795092,0,173,0,0
2020-11-21,14320,14046,843096,0,170,0,0
2020-11-22,15476,14450,936371,0,187,0,0
2020-11-23,15983,14621,999046,0,189,0,0
2020-11-24,16780,14815,1081997,0,203,0,0
2020-11-25,16739,13614,1149397,0,203,0,0
2020-11-26,16301,13442,1161340,0,194,0,0
2020-11-27,15759,13280,1182903,0,197,0,0
2020-11-28,15676,13710,1184128,0,194,0,0
2020-11-29,15093,14141,1184429,0,183,0,0
2020-11-30,15055,14553,1200965,0,179,0,0
2020-12-01,14495,14580,1174513,0,173,0,0
2020-12-02,13953,15859,1147396,0,173,0,0
2020-12-03,13779,16037,1152184,0,174,0,0
2020-12-04,13432,16226,1140586,0,180,0,0
2020-12-05,13113,15929,1133620,0,182,0,0
2020-12-06,13071,15304,1138396,0,182,0,0
2020-12-07,12509,14693,1130958,0,183,0,0
2020-12-08,12628,14745,1154768,0,179,0,0
2020-12-09,12191,14160,1147728,0,170,0,0
2020-12-10,11933,13959,1146238,0,163,0,0
2020-12-11,11543,13587,1143240,0,148,0,0
2020-12-12,11120,13118,1130565,0,156,0,0
2020-12-13,10612,12895,1106621,0,148,0,0
2020-12-14,10331,13006,1084704,0,139,0,0
2020-12-15,9891,12747,1065611,0,136,0,0
2020-12-16,9764,12490,1078447,0,131,0,0
2020-12-17,9630,12154,1064296,0,127,0,0
2020-12-18,9474,11863,1045434,0,129,0,0
2020-12-19,9269,11646,1045527,0,121,0,0
2020-12-20,9075,11435,1024112,0,124,0,0
2020-12-21,8893,10860,1026508,0,129,0,0
2020-12-22,8760,10338,1005770,0,121,0,0
2020-12-23,8379,9675,987924,0,127,0,0
2020-12-24,7977,9699,973654,0,129,0,0
2020-12-25,7786,9457,967014,0,125,0,0
2020-12-26,7679,9281,935392,0,116,0,0
2020-12-27,7349,9113,943328,0,110,0,0
2020-12-28,7299,9301,943603,0,110,0,0
2020-12-29,7117,9340,948069,0,116,0,0
2020-12-30,7324,9440,960888,0,107,0,0
2020-12-31,6198,8257,970484,0,85,0,0
2021-01-01,6770,8997,971176,0,100,0,0
2021-01-02,6354,8819,976687,0,94,0,0
2021-01-03,6191,8607,965780,0,97,0,0
2021-01-04,5962,8076,959776,0,91,0,0
2021-01-05,5670,7635,953969,0,93,0,0
2021-01-06,5374,7500,948559,0,90,0,0
2021-01-07,5877,8146,944761,0,100,0,0
2021-01-08,4858,7065,946782,0,90,0,0
2021-01-09,5462,7250,962229,0,106,0,0
2021-01-10,5000,6632,968657,0,92,0,0
2021-01-11,4798,6348,972185,0,91,0,0
2021-01-12,4564,6209,974795,0,81,0,0
2021-01-13,4301,6021,965982,0,87,0,0
2021-01-14,4299,5914,953603,0,91,0,0
2021-01-15,4004,5869,929019,0,89,0,0
2021-01-16,3241,5424,907929,0,77,21291,0
2021-01-17,3357,5529,897771,0,81,21291,0
2021-01-18,3224,5381,884805,0,76,22644,0
2021-01-19,3063,5381,877044,0,70,22644,0
2021-01-20,2987,5184,868197,0,62,22644,0
2021-01-21,2681,4990,873527,0,54,22644,0
2021-01-22,2512,4518,890112,0,47,123761,0
2021-01-23,2308,4101,888936,0,39,102470,0
2021-01-24,2185,3943,884404,0,41,102470,0
2021-01-25,2003,3777,880778,0,44,101117,0
2021-01-26,1970,3557,873619,0,48,101117,0
2021-01-27,1748,3208,848004,0,45,101117,0
2021-01-28,1801,3243,821703,0,45,272315,0
2021-01-29,1711,3280,804266,0,41,340032,0
2021-01-30,1634,3241,793640,0,41,340032,0
2021-01-31,1586,3102,789311,0,41,340032,0
2021-02-01,1563,3035,783777,0,38,340032,0
2021-02-02,1434,2928,771793,0,36,340032,0
2021-02-03,1461,3026,787447,0,38,340032,0
2021-02-04,1346,2909,803859,0,38,294142,0
2021-02-05,1291,2711,795622,0,36,209749,0
2021-02-06,1193,2401,809560,0,36,209749,0
2021-02-07,1086,2702,805355,0,29,209749,0
2021-02-08,985,2817,807076,0,29,209749,0
2021-02-09,920,2598,820582,0,23,209749,0
2021-02-10,846,2333,829365,0,22,209749,0
2021-02-11,928,2221,826795,0,16,174320,0
2021-02-12,873,2087,849128,0,16,185060,0
2021-02-13,817,2144,861085,0,13,185060,0
2021-02-14,805,1630,867505,0,15,185060,0
2021-02-15,793,1248,876131,0,13,243026,18394
2021-02-16,791,1222,880811,0,13,243026,18394
2021-02-17,727,1282,875810,0,11,243026,18394
2021-02-18,655,1387,869608,0,15,289010,18464
2021-02-19,591,1288,871040,0,14,207688,85752
2021-02-20,617,1267,868168,0,15,207688,85752
2021-02-21,595,1252,872676,0,13,207688,85752
2021-02-22,537,1130,873097,0,11,224186,67627
2021-02-23,622,1202,875981,0,14,224186,67627
2021-02-24,693,1179,872942,0,14,224186,67627
2021-02-25,679,1058,893464,0,12,114854,184990
2021-02-26,758,1082,880689,0,13,104635,224306
2021-02-27,721,997,863511,0,10,104635,224306
2021-02-28,742,999,853070,0,9,104635,224306
2021-03-01,823,1103,849835,0,12,37548,224098
2021-03-02,736,912,836264,0,10,37548,224098
2021-03-03,685,843,841662,0,7,37548,224098
2021-03-04,675,822,819287,0,6,60941,161032
2021-03-05,684,847,814775,0,4,120494,100184
2021-03-06,737,1148,806270,0,5,129746,100986
2021-03-07,752,1196,799080,0,13,129746,100986
2021-03-08,772,1205,774128,0,11,323501,106407
2021-03-09,816,1208,764877,0,12,340234,106867
2021-03-10,860,1184,744536,0,12,360758,107329
2021-03-11,884,1159,731348,0,12,313594,53006
2021-03-12,924,1108,702627,0,14,498805,89000
2021-03-13,794,692,683479,0,14,512766,90432
2021-03-14,1011,798,671146,0,9,517956,90483
2021-03-15,1061,847,677999,0,10,896783,151622
2021-03-16,1128,884,677741,0,10,992121,215629
2021-03-17,1267,931,692000,0,11,1068379,221436
2021-03-18,1438,951,711028,0,12,1371166,338467
2021-03-19,1651,986,744345,0,14,1434631,284463
2021-03-20,2092,1122,789419,0,15,1523103,288490
2021-03-21,2248,1050,822926,0,13,1523314,288667
2021-03-22,2635,1065,867613,0,12,1270237,296900
2021-03-23,3054,1108,886756,0,14,1269186,241247
2021-03-24,3528,1136,904944,0,18,1271514,238962
2021-03-25,4044,1192,923549,0,20,1208626,145037
2021-03-26,4692,1316,944922,0,22,1108061,124348
2021-03-27,5301,1435,949796,0,25,1056520,120416
2021-03-28,6260,1577,966609,0,27,1051204,120191
2021-03-29,7002,1699,950539,0,30,724322,45337
2021-03-30,7287,1900,895556,0,36,637616,37098
2021-03-31,7751,2249,825495,0,42,605026,36859
2021-04-01,9510,2594,806733,0,47,644806,30373
2021-04-02,11435,3129,809478,0,57,1033988,153116
2021-04-03,13572,3624,835700,0,67,1178121,161533
2021-04-04,16261,4120,866979,0,95,1290103,167654
2021-04-05,18955,4700,909062,0,104,1677945,216897
2021-04-06,23932,5494,1024117,0,124,2061316,251750
2021-04-07,28736,6444,1143898,0,153,2188152,260786
2021-04-08,34621,7018,1224906,0,183,2185538,261836
2021-04-09,41255,6819,1274931,0,203,1803309,165822
2021-04-10,50816,8276,1321040,0,235,1684663,166200
2021-04-11,61956,10182,1347103,0,271,1876381,187751
2021-04-12,71586,12500,1379305,0,330,1945000,216192
2021-04-13,83654,14798,1418741,0,385,1852512,225902
2021-04-14,98091,17831,1442233,0,412,1934747,246470
2021-04-15,111956,20969,1443413,0,477,1839526,289309
2021-04-16,129729,26815,1469189,0,544,1808373,333125
2021-04-17,144315,32439,1472620,0,618,1846853,371927
2021-04-18,159605,38711,1505405,0,678,1546727,346229
2021-04-19,174212,46492,1512479,0,773,1209018,341183
2021-04-20,185823,57409,1493298,0,850,1025110,375771
2021-04-21,198490,67090,1508072,0,970,843208,387699
2021-04-22,210405,79382,1498696,0,1061,772852,394880
2021-04-23,219650,95519,1500723,0,1154,701308,383685
2021-04-24,230260,110919,1511124,0,1256,677149,387321
2021-04-25,235005,127511,1514099,0,1335,677060,388445
2021-04-26,240345,143252,1490277,0,1417,658837,379126
2021-04-27,243692,159259,1474508,0,1519,597418,343105
2021-04-28,240337,180964,1435725,0,1597,568979,340785
2021-04-29,241187,190063,1464426,0,1697,562464,351363
2021-04-30,238954,199991,1483137,0,1833,561643,373696
2021-05-01,231190,215586,1523672,0,1915,569633,373952
2021-05-02,226736,226603,1581473,0,1997,550962,370672
2021-05-03,222237,238571,1634366,0,2033,536514,381063
2021-05-04,215086,246856,1658869,0,2120,553634,409946
2021-05-05,216446,251805,1704120,0,2208,570996,434819
2021-05-06,207964,255094,1704498,0,2263,544576,430452
2021-05-07,201355,255717,1701734,0,2303,503735,408213
2021-05-08,197811,251612,1659644,0,2296,466289,406878
2021-05-09,190129,249598,1591854,0,2302,482745,407592
2021-05-10,182354,240620,1577874,0,2295,487576,407781
2021-05-11,177029,231295,1603961,0,2245,499430,411897
2021-05-12,163941,217582,1619226,0,2218,544787,421424
2021-05-13,155064,208105,1648150,0,2145,609356,453757
2021-05-14,142948,201167,1670590,0,2084,646347,451546
2021-05-15,128825,194850,1703142,0,2068,692262,478719
2021-05-16,116155,185051,1741289,0,2082,692312,478741
2021-05-17,104223,178387,1780990,0,2075,813908,423262
2021-05-18,92451,170137,1826906,0,2029,911724,359717
2021-05-19,81614,162667,1879531,0,1983,956521,291934
2021-05-20,70550,156832,1915986,0,1942,1218898,201060
2021-05-21,62585,148321,1941353,0,1803,1307668,152132
2021-05-22,56036,137457,1991687,0,1740,1389490,87271
2021-05-23,50246,126706,2041629,0,1663,1400921,87325
2021-05-24,44795,115579,2113093,0,1545,1458244,87158
2021-05-25,39845,104912,2131340,0,1447,1518340,90345
2021-05-26,35835,95783,2189685,0,1360,1590036,94131
2021-05-27,32332,89188,2246015,0,1311,1449082,92564
2021-05-28,26926,79665,2314853,0,1293,1544212,95001
2021-05-29,22976,70027,2337494,0,1230,1645282,105614
2021-05-30,20125,62654,2359906,0,1137,1647932,105522
2021-05-31,17703,56227,2345785,0,1135,1671703,117379
2021-06-01,15201,51411,2370766,0,1153,1736930,126054
2021-06-02,13308,45810,2344004,0,1075,1820291,140207
2021-06-03,11350,43075,2336594,0,996,1920711,155141
2021-06-04,10186,38576,2297260,0,978,1999138,171171
2021-06-05,9200,35020,2276221,0,943,2064569,177430
2021-06-06,8373,30753,2245813,0,906,2066728,178668
2021-06-07,7595,28122,2213502,0,836,2204037,175330
2021-06-08,7079,24724,2174618,0,753,2297779,173159
2021-06-09,6484,21490,2133454,0,729,2362453,168214
2021-06-10,5860,18461,2098720,0,702,2401376,167020
2021-06-11,5344,16457,2056848,0,636,2463282,167480
2021-06-12,4820,13868,2022646,0,584,2533812,167405
2021-06-13,4235,12643,2002926,0,534,2535078,166932
2021-06-14,3854,10899,1979967,0,525,2520164,181141
2021-06-15,3419,9776,1952140,0,489,2482294,196934
2021-06-16,2982,8998,1947786,0,447,2428797,208900
2021-06-17,2661,8452,1932281,0,433,2396571,218935
2021-06-18,2214,7584,1946439,0,414,2390614,223474
2021-06-19,1967,6419,1945020,0,397,2409134,227631
2021-06-20,1734,5759,1918970,0,392,2409854,227534
2021-06-21,1539,5121,1883328,0,366,2684751,225038
2021-06-22,1471,4414,1870534,0,368,3129822,226039
2021-06-23,1332,3789,1853893,0,373,3584091,230356
2021-06-24,1281,3412,1835112,0,336,4063283,244268
2021-06-25,1338,2958,1813384,0,300,4510738,272345
2021-06-26,1245,2694,1807014,0,311,4581955,299388
2021-06-27,1238,2302,1820991,0,340,4584234,301796
2021-06-28,1303,2085,1862264,0,335,4333645,348479
2021-06-29,1273,1942,1855752,0,295,3657390,367315
2021-06-30,1317,1932,1844187,0,255,2915793,348189
2021-07-01,1238,1884,1840515,0,235,2318163,394536
2021-07-02,1164,1792,1841998,0,235,1758189,445058
2021-07-03,1111,1668,1819201,0,179,1647943,498480
2021-07-04,1025,1804,1789597,0,122,1648415,501292
2021-07-05,960,1738,1754982,0,87,1888201,601666
2021-07-06,867,1702,1745415,0,79,2573870,740758
2021-07-07,827,1601,1745395,0,75,3103541,887010
2021-07-08,792,1599,1736837,0,75,3491744,946475
2021-07-09,743,1533,1718557,0,73,3762583,986082
2021-07-10,730,1512,1750286,0,71,3588723,977323
2021-07-11,729,1341,1741990,0,58,3578432,974726
2021-07-12,707,1258,1742465,0,54,3276775,927517
2021-07-13,684,1189,1750215,0,48,3153503,874444
2021-07-14,651,1132,1749360,0,38,2769989,795863
2021-07-15,611,972,1744117,0,29,2671517,775045
2021-07-16,614,950,1752194,0,22,2395438,722238
2021-07-17,597,873,1739691,0,22,2462064,724044
2021-07-18,497,808,1754531,0,23,2461256,724634
2021-07-19,438,798,1744276,0,28,2634720,717954
2021-07-20,451,804,1744947,0,33,2327031,680474
2021-07-21,420,777,1734223,0,35,2531717,666622
2021-07-22,402,735,1714401,0,38,2623090,653963
2021-07-23,373,681,1691841,0,37,3187054,690981
2021-07-24,330,674,1683125,0,34,3349782,687766
2021-07-25,311,671,1678783,0,29,3356904,687689
2021-07-26,324,633,1687787,0,22,3503269,678330
2021-07-27,273,551,1676139,0,17,3492009,665315
2021-07-28,308,560,1683037,0,16,3620001,679360
2021-07-29,316,548,1700241,0,9,3350051,633791
2021-07-30,296,553,1706243,0,8,3201104,594063
2021-07-31,289,502,1702799,0,7,3450412,582961
2021-08-01,318,512,1700462,0,13,3448405,581961
2021-08-02,292,490,1711680,0,13,3062925,530021
2021-08-03,336,451,1714895,0,11,5289401,642042
2021-08-04,310,380,1707880,0,12,5183385,624313
2021-08-05,276,386,1710407,0,18,5421586,646441
2021-08-06,279,374,1716447,0,15,5063010,623603
2021-08-07,275,384,1719153,0,17,4570608,599520
2021-08-08,296,357,1725434,0,10,4564190,601362
2021-08-09,293,358,1702025,0,11,5015833,652440
2021-08-10,250,367,1680005,0,10,2853562,546304
2021-08-11,213,385,1673830,0,9,2819570,560783
2021-08-12,202,361,1668623,0,10,2910169,579966
2021-08-13,187,326,1656707,0,11,3167942,616081
2021-08-14,202,332,1640928,0,10,3046641,788590
2021-08-15,176,319,1386491,0,11,3041933,788446
2021-08-16,172,312,1593040,0,11,4464081,848303
2021-08-17,179,293,1570124,0,11,4692773,865225
2021-08-18,189,264,1562751,0,11,4985131,894619
2021-08-19,199,273,1550258,0,9,5152596,908963
2021-08-20,200,252,1545490,0,9,5172439,897736
2021-08-21,182,212,1515484,0,9,5098586,911834
2021-08-22,171,229,1713385,0,8,5138883,912386
2021-08-23,161,211,1444660,0,7,3585857,835162
2021-08-24,161,221,1417920,0,8,3756657,860017
2021-08-25,157,223,1372602,0,7,3788726,890370
2021-08-26,142,202,1353007,0,5,3550229,896388
2021-08-27,132,206,1351651,0,5,5588312,1114047
2021-08-28,134,227,1360544,0,15,5556311,856579
2021-08-29,129,211,1381867,0,26,5755331,1235492
2021-08-30,145,210,1416177,0,28,6039332,1282099
2021-08-31,183,250,1433079,0,29,6559627,1359197
2021-09-01,169,234,1453948,0,31,6686194,1391885
2021-09-02,194,231,1459661,0,47,7469057,1500903
2021-09-03,193,225,1465093,0,58,5748450,1392602
2021-09-04,193,195,1479371,0,47,5851822,1804441
2021-09-05,197,189,1495117,0,38,5619520,1433446
2021-09-06,186,187,1493319,0,41,7608071,1720678
2021-09-07,144,133,1502508,0,40,7561416,1775087
2021-09-08,143,141,1511938,0,38,7541271,1791075
2021-09-09,117,154,1515801,0,22,7137872,1765558
2021-09-10,111,149,1508682,0,10,7416957,1827783
2021-09-11,99,145,1495165,0,20,7484831,1891831
2021-09-12,102,133,1493434,0,27,7489992,1893193
2021-09-13,98,128,1488216,0,22,5995715,1765225
2021-09-14,108,133,1497045,0,21,5534612,1758393
2021-09-15,111,121,1500767,0,22,4991048,1695366
2021-09-16,125,108,1496131,0,23,4282585,1620912
2021-09-17,131,108,1457266,0,23,5282574,1984220
2021-09-18,117,97,1239396,0,13,5269874,1998970
2021-09-19,122,97,1216392,0,4,5288746,2003157
2021-09-20,125,102,1218560,0,4,5064598,2114226
2021-09-21,106,90,1397428,0,3,4904861,2153134
2021-09-22,103,86,1385454,0,3,5157360,2268346
2021-09-23,91,95,1383967,0,3,5775787,2483215
2021-09-24,104,103,1413251,0,3,4100543,2111212
2021-09-25,118,129,1628460,0,3,4092316,2043489
2021-09-26,103,122,1635953,0,3,4062099,2038260
2021-09-27,98,113,1622711,0,3,5537849,2587644
2021-09-28,101,114,1427032,0,4,5674457,2712271
2021-09-29,92,125,1418072,0,4,5603615,2738138
2021-09-30,81,105,1413025,0,3,5253008,2708443
2021-10-01,88,116,1398234,0,2,5970923,3136835
2021-10-02,74,90,1375707,0,2,5902119,2960665
2021-10-03,85,98,1331356,0,4,5917946,2962987
2021-10-04,95,109,1298371,0,4,4286435,2633466
2021-10-05,99,118,1460560,0,5,3932712,2585049
2021-10-06,102,108,1260268,0,4,3687427,2524933
2021-10-07,117,120,1225791,0,4,3474043,2474877
2021-10-08,93,103,1200194,0,4,3200560,2497574
2021-10-09,93,103,1179955,0,4,3273391,2596493
2021-10-10,97,113,1181312,0,2,3289586,2608684
2021-10-11,92,107,1044797,0,1,3099678,2592060
2021-10-12,92,101,1002394,0,-1,2928113,2498446
2021-10-13,94,103,1183505,0,1,2864030,2462084
2021-10-14,91,107,1174771,0,1,2625841,2301694
2021-10-15,86,97,994433,0,1,1645823,1635924
2021-10-16,91,105,1104649,0,2,1587508,1581304
2021-10-17,74,94,1071458,0,2,1568563,1575525
2021-10-18,63,83,1211112,0,3,1569641,1936069
2021-10-19,62,86,1044016,0,3,1619552,2103668
2021-10-20,62,88,862905,0,1,2176295,2479398
2021-10-21,60,86,1008317,0,2,2623562,2903418
2021-10-22,54,78,1186546,0,2,3172183,3472747
2021-10-23,63,97,1078046,0,1,3516623,3703748
2021-10-24,67,82,1111500,0,1,3527561,3702581
2021-10-25,69,90,1120491,0,1,3281632,3395708
2021-10-26,54,77,1142112,0,1,3306605,3550162
2021-10-27,56,67,1315508,0,1,2852336,3358247
2021-10-28,57,61,1162150,0,1,2641138,3327325
2021-10-29,66,74,1164142,0,1,2447461,3232233
2021-10-30,70,56,1154275,0,1,2243638,3094650
2021-10-31,63,58,1140736,0,1,2266921,3130828
2020-03-15,1,0,0,0,0,0,0
2020-03-16,1,0,0,0,0,0,0
2020-03-17,1,0,0,0,0,0,0
2020-03-18,1,0,0,0,0,0,0
2020-03-19,3,0,0,0,0,0,0
2020-03-20,3,0,0,0,0,0,0
2020-03-21,3,0,0,0,0,0,0
2020-03-22,2,0,0,0,0,0,0
2020-03-23,3,0,0,0,0,0,0
2020-03-24,3,0,0,0,0,0,0
2020-03-25,4,0,0,0,0,0,0
2020-03-26,2,0,0,0,0,0,0
2020-03-27,2,0,0,0,0,0,0
2020-03-28,3,0,0,0,0,0,0
2020-03-29,4,2,0,0,0,0,0
2020-03-30,3,2,0,0,0,0,0
2020-03-31,3,2,0,0,0,0,0
2020-04-01,2,2,0,0,0,0,0
2020-04-02,5,2,678,0,0,0,0
2020-04-03,11,2,678,0,0,0,0
2020-04-04,16,2,678,0,0,0,0
2020-04-05,19,2,678,0,0,0,0
2020-04-06,24,2,678,0,0,0,0
2020-04-07,24,2,1289,0,0,0,0
2020-04-08,28,3,1289,0,0,0,0
2020-04-09,25,3,853,0,0,0,0
2020-04-10,19,3,1010,0,0,0,0
2020-04-11,13,3,1027,0,0,0,0
2020-04-12,9,1,1142,0,0,0,0
2020-04-13,4,3,1320,0,0,0,0
2020-04-14,6,5,885,0,0,0,0
2020-04-15,2,4,1124,0,0,0,0
2020-04-16,2,4,1062,0,0,0,0
2020-04-17,5,4,1143,0,0,0,0
2020-04-18,7,4,1453,0,0,0,0
2020-04-19,9,6,1524,0,0,0,0
2020-04-20,11,11,1679,0,0,0,0
2020-04-21,9,10,1887,0,0,0,0
2020-04-22,9,14,1862,0,0,0,0
2020-04-23,10,15,1880,0,0,0,0
2020-04-24,8,16,1936,0,0,0,0
2020-04-25,6,17,2036,0,0,0,0
2020-04-26,7,15,1933,0,0,0,0
2020-04-27,5,8,1786,0,0,0,0
2020-04-28,8,7,1678,0,0,0,0
2020-04-29,9,5,1771,0,0,0,0
2020-04-30,10,12,2092,0,0,0,0
2020-05-01,9,12,2275,0,1,0,0
2020-05-02,11,13,2175,0,1,0,0
2020-05-03,9,13,2301,0,1,0,0
2020-05-04,9,13,2343,0,1,0,0
2020-05-05,7,13,2321,0,1,0,0
2020-05-06,6,11,2300,0,1,0,0
2020-05-07,4,3,2218,0,1,0,0
2020-05-08,6,8,2074,0,0,0,0
2020-05-09,8,7,2017,0,0,0,0
2020-05-10,8,7,2090,0,0,0,0
2020-05-11,8,7,2109,0,0,0,0
2020-05-12,8,7,2411,0,0,0,0
2020-05-13,11,7,2446,0,0,0,0
2020-05-14,17,11,2511,0,0,0,0
2020-05-15,19,6,2929,0,0,0,0
2020-05-16,24,5,3211,0,0,0,0
2020-05-17,24,6,3544,0,0,0,0
2020-05-18,28,6,3955,0,0,0,0
2020-05-19,42,6,4220,0,0,0,0
2020-05-20,54,7,4711,0,0,0,0
2020-05-21,67,3,5234,0,0,0,0
2020-05-22,71,2,5963,0,0,0,0
2020-05-23,153,4,6651,0,0,0,0
2020-05-24,225,6,7757,1,2,0,0
2020-05-25,253,6,8247,3,3,0,0
2020-05-26,289,12,8385,3,3,0,0
2020-05-27,343,26,8472,3,3,0,0
2020-05-28,355,26,8852,3,3,0,0
2020-05-29,563,49,8943,3,3,0,0
2020-05-30,505,47,9185,3,4,0,0
2020-05-31,590,44,9469,2,2,0,0
2020-06-01,610,164,9586,0,1,0,0
2020-06-02,643,188,10005,0,3,0,0
2020-06-03,616,180,10438,0,4,0,0
2020-06-04,653,218,9737,1,6,0,0
2020-06-05,499,242,9016,1,7,0,0
2020-06-06,554,320,8205,2,6,0,0
2020-06-07,448,426,6728,2,8,0,0
2020-06-08,452,492,7430,4,8,0,0
2020-06-09,494,503,7183,4,6,0,0
2020-06-10,477,572,6459,4,7,0,0
2020-06-11,502,589,6771,3,6,0,0
2020-06-12,509,603,6816,3,10,0,0
2020-06-13,482,655,7402,3,12,0,0
2020-06-14,464,583,8178,4,11,0,0
2020-06-15,434,475,7440,5,11,0,0
2020-06-16,405,461,7606,6,12,0,0
2020-06-17,461,423,8590,6,11,0,0
2020-06-18,448,500,8908,6,10,0,0
2020-06-19,453,486,10372,8,5,0,0
2020-06-20,516,373,10472,7,4,0,0
2020-06-21,525,389,10475,6,3,0,0
2020-06-22,557,332,10151,3,4,0,0
2020-06-23,593,386,10468,4,5,0,0
2020-06-24,600,467,10154,4,9,0,0
2020-06-25,588,372,10369,4,10,0,0
2020-06-26,548,389,9345,3,11,0,0
2020-06-27,490,459,9448,3,10,0,0
2020-06-28,479,518,9165,3,11,0,0
2020-06-29,429,590,9672,7,11,0,0
2020-06-30,346,629,10686,10,11,0,0
2020-07-01,324,596,10416,10,6,0,0
2020-07-02,293,647,10939,10,6,0,0
2020-07-03,323,659,11238,9,5,0,0
2020-07-04,302,593,12918,9,5,0,0
2020-07-05,301,506,13322,10,4,0,0
2020-07-06,330,475,13209,6,3,0,0
2020-07-07,349,390,12423,1,2,0,0
2020-07-08,311,333,13868,1,5,0,0
2020-07-09,321,267,14354,2,4,0,0
2020-07-10,325,225,15441,2,4,0,0
2020-07-11,324,216,15320,3,4,0,0
2020-07-12,413,262,15815,2,5,0,0
2020-07-13,447,270,16518,4,7,0,0
2020-07-14,456,246,17431,5,7,0,0
2020-07-15,527,298,18629,5,4,0,0
2020-07-16,677,323,23326,4,4,0,0
2020-07-17,729,315,24667,5,5,0,0
2020-07-18,859,363,24496,5,6,0,0
2020-07-19,978,330,25224,6,5,0,0
2020-07-20,1034,356,26877,5,6,0,0
2020-07-21,1163,430,28220,5,5,0,0
2020-07-22,1515,401,27254,5,7,0,0
