dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-02-04,196,160,17332,0,7,4198,0
2021-02-05,199,214,18549,0,-1,4994,0
2021-02-06,183,166,20288,0,6,3575,0
2021-02-07,207,185,17149,0,2,0,0
2021-02-08,192,245,9802,0,11,5697,0
2021-02-09,185,212,21758,0,8,5054,0
2021-02-10,229,180,21141,0,14,4488,0
2021-02-11,306,187,22359,0,7,5999,0
2021-02-12,246,162,20323,0,8,4193,0
2021-02-13,260,221,19629,0,4,1938,59
2021-02-14,234,204,17852,0,3,0,0
2021-02-15,222,217,8816,0,10,2998,998
2021-02-16,247,198,20024,0,5,3114,984
2021-02-17,341,179,19176,0,10,2320,1010
2021-02-18,268,169,19900,0,10,3968,2524
2021-02-19,383,214,18333,0,8,3816,3880
2021-02-20,352,264,19998,0,8,2414,4404
2021-02-21,348,206,17129,0,6,98,410
2021-02-22,388,225,10088,0,15,5001,6269
2021-02-23,414,276,21729,0,10,6190,3329
2021-02-24,558,248,20460,0,7,5587,3521
2021-02-25,563,278,23997,0,13,9724,5475
2021-02-26,622,255,27129,0,15,5420,3488
2021-02-27,593,368,29023,0,11,0,0
2021-02-28,579,376,16617,0,7,0,0
2021-03-01,633,394,13727,0,18,6912,2332
2021-03-02,729,374,28716,0,10,7798,1528
2021-03-03,772,365,27548,0,12,10022,2023
2021-03-04,1071,385,28421,0,15,12047,2236
2021-03-05,808,400,29160,0,11,14609,2548
2021-03-06,1159,644,32721,0,12,11713,2409
2021-03-07,1043,693,30845,0,17,1387,81
2021-03-08,1229,692,14492,0,14,16802,2857
2021-03-09,1027,505,31883,0,20,15892,3549
2021-03-10,1393,496,26997,0,17,13994,3128
2021-03-11,1305,620,30388,0,18,5798,480
2021-03-12,1408,991,19644,0,34,15747,3995
2021-03-13,1510,1024,33640,0,22,14767,2676
2021-03-14,1492,838,30959,0,20,324,10
2021-03-15,1818,1399,15294,0,27,22668,3874
2021-03-16,1463,751,33272,0,38,20962,2703
2021-03-17,2013,1274,33792,0,35,20084,2635
2021-03-18,2369,1291,32784,0,32,24862,3254
2021-03-19,2470,1339,34886,0,38,31355,3255
2021-03-20,2578,1011,37771,0,38,29812,2480
2021-03-21,2644,1331,36956,0,44,9471,373
2021-03-22,2299,1870,23172,0,58,28887,3320
2021-03-23,2254,1426,39799,0,53,28115,2672
2021-03-24,2613,1455,37687,0,39,25648,1926
2021-03-25,2661,1735,40898,0,43,27316,2259
2021-03-26,3122,1816,37832,0,59,27348,1933
2021-03-27,2805,2141,28020,0,45,31648,1806
2021-03-28,2870,2155,37389,0,69,13138,359
2021-03-29,2868,2583,22572,0,59,11098,629
2021-03-30,2188,2536,23786,0,64,35337,2638
2021-03-31,2944,2788,37655,0,55,46414,3705
2021-04-01,3161,2291,40571,0,58,73337,5061
2021-04-02,2873,2002,41945,0,57,163285,5959
2021-04-03,2686,2781,28700,0,49,76845,4027
2021-04-04,3006,2955,36771,0,51,79120,2466
2021-04-05,2692,2515,21605,0,72,72726,2962
2021-04-06,2905,2350,43844,0,61,83245,4829
2021-04-07,2963,2959,43482,0,62,58152,3818
2021-04-08,3070,2480,46372,0,56,88161,4804
2021-04-09,3404,2518,35492,0,56,95869,5754
2021-04-10,3239,2385,37774,0,58,91500,5603
2021-04-11,3039,3121,37664,0,59,72480,2808
2021-04-12,3451,3407,22586,0,52,85852,7877
2021-04-13,2980,2612,39037,0,50,59447,4502
2021-04-14,3302,3173,32242,0,63,71314,6427
2021-04-15,4311,2478,33688,0,50,74946,10427
2021-04-16,3891,3129,44117,0,50,84365,11208
2021-04-17,4431,2615,43042,0,62,78889,12005
2021-04-18,4900,3141,46695,0,68,59133,6481
2021-04-19,4622,3418,31686,0,83,75349,14592
2021-04-20,4656,3198,51389,0,60,72307,14640
2021-04-21,4953,2727,54108,0,69,50915,12156
2021-04-22,5450,3657,47305,0,75,45481,11907
2021-04-23,6728,3294,56579,0,75,77395,19380
2021-04-24,5663,2949,54456,0,92,90819,21928
2021-04-25,6980,5315,58286,0,76,59052,11314
2021-04-26,6276,4438,35358,0,98,70552,20166
2021-04-27,5916,3774,57546,0,100,32430,13116
2021-04-28,6904,5272,53365,0,142,58294,21896
2021-04-29,6724,5059,55988,0,137,59293,22887
2021-04-30,6063,5106,57642,0,113,72369,28368
2021-05-01,7017,4448,60547,0,138,63316,19617
2021-05-02,7280,5244,58790,0,157,15050,5802
2021-05-03,6772,6016,36792,0,155,22704,11002
2021-05-04,7514,6115,65777,0,173,13065,6172
2021-05-05,7953,6701,67336,0,180,45676,30590
2021-05-06,8841,5126,63576,0,154,47680,29848
2021-05-07,8297,4976,68418,0,165,40291,27739
2021-05-08,9042,6647,64918,0,171,34838,28402
2021-05-09,8436,5850,59766,0,191,21413,15726
2021-05-10,8549,6894,37806,0,198,38125,35277
2021-05-11,8594,7324,62910,0,214,42814,33846
2021-05-12,8271,4971,64869,0,193,34714,14242
2021-05-13,8410,8237,68809,0,186,25593,9904
2021-05-14,8035,8446,71055,0,180,12475,4426
2021-05-15,6771,8125,67604,0,216,13478,3784
2021-05-16,6950,9059,72422,0,202,4869,1015
2021-05-17,6881,8552,60994,0,191,7115,1679
2021-05-18,7066,8174,63416,0,231,5279,2478
2021-05-19,6302,7872,73245,0,208,19246,1817
2021-05-20,5469,8736,71663,0,191,326357,7116
2021-05-21,5253,8652,73973,0,172,68671,4346
2021-05-22,5297,7363,80128,0,201,92846,5901
2021-05-23,5021,8527,83258,0,192,56455,4208
2021-05-24,4481,6803,56119,0,187,54808,5541
2021-05-25,4756,6451,74683,0,174,32690,8231
2021-05-26,4004,6397,75435,0,185,33161,4249
2021-05-27,3854,5995,75698,0,177,23682,4007
2021-05-28,3706,6797,72842,0,176,14511,4193
2021-05-29,3036,5698,68145,0,125,36600,5202
2021-05-30,2584,5371,67416,0,127,27606,3401
2021-05-31,2192,4904,46305,0,118,29733,5309
2021-06-01,2149,5039,69345,0,99,28229,5356
2021-06-02,2214,4426,68244,0,99,28652,4159
2021-06-03,2144,4512,69041,0,92,30902,4116
2021-06-04,2005,4314,67936,0,87,50271,4820
2021-06-05,1878,3619,67347,0,82,52713,4064
2021-06-06,1563,3790,62742,0,67,34293,1861
2021-06-07,1269,3350,37875,0,84,40810,4219
2021-06-08,1252,2642,63484,0,59,56433,4077
2021-06-09,1393,2521,61831,0,74,29196,2835
2021-06-10,1311,2337,56746,0,74,23252,3197
2021-06-11,1201,2071,60654,0,68,51672,4190
2021-06-12,961,2135,55468,0,68,91818,3650
2021-06-13,956,1980,54163,0,59,33291,55022
2021-06-14,622,1650,32257,0,40,99647,-49930
2021-06-15,628,1691,52839,0,48,50272,4849
2021-06-16,675,1383,52208,0,48,73775,4187
2021-06-17,728,1255,56805,0,40,86921,5846
2021-06-18,612,1229,56192,0,33,75740,5847
2021-06-19,594,1315,54713,0,31,111225,6432
2021-06-20,541,1173,56873,0,24,91304,6784
2021-06-21,355,1271,32866,0,28,85802,9012
2021-06-22,405,880,55296,0,34,101972,13490
2021-06-23,509,801,57487,0,35,71551,11946
2021-06-24,369,715,55992,0,21,83302,16531
2021-06-25,338,768,41909,0,12,111402,28903
2021-06-26,307,740,56521,0,23,106281,31383
2021-06-27,297,641,51292,0,12,55155,10935
2021-06-28,253,614,31276,0,20,37002,9877
2021-06-29,215,485,51761,0,22,25917,7931
2021-06-30,258,452,48843,0,19,19355,6677
2021-07-01,290,443,51093,0,20,16279,4487
2021-07-02,195,390,48367,0,14,20643,11160
2021-07-03,171,368,45147,0,17,386502,166381
2021-07-04,151,358,40877,0,7,71597,32792
2021-07-05,134,328,25934,0,12,32042,17435
2021-07-06,186,280,47880,0,9,15052,7664
2021-07-07,234,275,47953,0,10,124147,70249
2021-07-08,225,246,46683,0,16,13950,10467
2021-07-09,152,259,41693,0,11,7900,5733
2021-07-10,122,248,40971,0,9,42002,12662
2021-07-11,129,211,43348,0,9,24179,3834
2021-07-12,116,198,27045,0,7,120100,83200
2021-07-13,107,168,41167,0,6,88346,18434
2021-07-14,108,141,41434,0,8,31437,10120
2021-07-15,98,147,38835,0,5,17827,6479
2021-07-16,103,194,43247,0,3,106426,73619
2021-07-17,118,194,43550,0,9,17750,13073
2021-07-18,86,184,43089,0,9,2833,2415
2021-07-19,53,142,23258,0,4,7940,5712
2021-07-20,68,115,42393,0,7,5846,4326
2021-07-21,66,94,40590,0,2,112031,82805
2021-07-22,69,123,31527,0,4,29511,29097
2021-07-23,68,105,45785,0,6,10782,12049
2021-07-24,83,78,39746,0,2,60511,63579
2021-07-25,53,117,34625,0,8,11122,12399
2021-07-26,46,96,23244,0,12,15442,13057
2021-07-27,42,93,42422,0,3,9196,9181
2021-07-28,65,84,41299,0,5,48743,45749
2021-07-29,58,60,38879,0,4,61959,52384
2021-07-30,48,55,36006,0,2,77207,61718
2021-07-31,51,60,35393,0,1,36723,20739
2021-08-01,26,55,38192,0,1,69124,52708
2021-08-02,32,63,22099,0,0,44040,32252
2021-08-03,42,47,38410,0,5,37414,24861
2021-08-04,62,52,36590,0,0,20898,14325
2021-08-05,38,45,53110,0,2,21192,11292
2021-08-06,61,41,22172,0,11,15656,9480
2021-08-07,63,74,39229,0,1,121356,94364
2021-08-08,54,56,38235,0,3,42506,27976
2021-08-09,32,43,19630,0,4,91545,54418
2021-08-10,59,38,38230,0,2,20607,16156
2021-08-11,105,45,45206,0,3,96301,56530
2021-08-12,80,55,48898,0,9,51741,34958
2021-08-13,88,53,46737,0,0,108487,60887
2021-08-14,50,40,53436,0,6,107157,62909
2021-08-15,46,39,47518,0,2,116569,47260
2021-08-16,30,48,21688,0,2,134510,63746
2021-08-17,36,49,46161,0,1,46119,25683
2021-08-18,52,50,43905,0,0,176631,67578
2021-08-19,63,35,47614,0,2,154214,67555
2021-08-20,57,86,46483,0,4,35590,17204
2021-08-21,45,89,49347,0,1,177860,71127
2021-08-22,41,46,47125,0,0,6314,3560
2021-08-23,26,92,23635,0,1,58788,25575
2021-08-24,50,46,42734,0,2,252390,86666
2021-08-25,36,55,45754,0,3,72490,32661
2021-08-26,42,32,46754,0,4,216783,71146
2021-08-27,43,38,49512,0,2,74256,32634
2021-08-28,51,54,50958,0,2,0,0
2021-08-29,37,47,50531,0,3,65387,39137
2021-08-30,25,54,24196,0,4,42853,14695
2021-08-31,38,15,29593,0,58,195839,70698
2021-09-01,37,28,45423,0,3,149861,52614
2021-09-02,64,40,42412,0,1,246901,79095
2021-09-03,30,30,45925,0,2,94999,38112
2021-09-04,35,40,49142,0,2,261302,80479
2021-09-05,33,36,46329,0,0,146323,86123
2021-09-06,36,46,24714,0,5,106839,36955
2021-09-07,28,31,47985,0,3,74085,30473
2021-09-08,37,36,45254,0,2,205684,52339
2021-09-09,26,23,44798,0,2,258911,76433
2021-09-10,30,25,45347,0,2,133592,39623
2021-09-11,39,43,45809,0,0,141536,53899
2021-09-12,31,44,41345,0,0,57220,30919
2021-09-13,32,25,20160,0,4,169330,62307
2021-09-14,37,20,36547,0,7,95390,45107
2021-09-15,41,35,43650,0,0,36105,19963
2021-09-16,30,38,45798,0,3,407955,154567
2021-09-17,26,31,41557,0,0,181880,62556
2021-09-18,30,23,41814,0,0,182316,90909
2021-09-19,28,26,38734,0,1,57093,40327
2021-09-20,59,38,20234,0,31,72567,55298
2021-09-21,36,37,39161,0,2,45887,31333
2021-09-22,42,26,38246,0,0,31882,21722
2021-09-23,21,39,41958,0,2,305821,135171
2021-09-24,22,34,35287,0,1,131132,63604
2021-09-25,24,28,38069,0,1,273327,162334
2021-09-26,32,31,35124,0,1,73426,51338
2021-09-27,38,35,16040,0,1,41883,23082
2021-09-28,40,23,29458,0,2,50477,34402
2021-09-29,22,27,29312,0,4,32609,27175
2021-09-30,35,35,35542,0,3,33827,30994
2021-10-01,27,33,36933,0,2,31951,27037
2021-10-02,36,33,35558,0,2,10604,8218
2021-10-03,24,18,28906,0,0,4669,5584
2021-10-04,17,30,17580,0,1,134971,103716
2021-10-05,13,20,24577,0,4,128702,94345
2021-10-06,30,26,32516,0,1,56721,42915
2021-10-07,23,28,33761,0,0,61260,38937
2021-10-08,16,36,27849,0,3,80315,65339
2021-10-09,28,33,25092,0,0,94592,68158
2021-10-10,27,22,28615,0,2,24320,22068
2021-10-11,18,23,15577,0,0,66724,50350
2021-10-12,19,33,28315,0,0,58197,41878
2021-10-13,25,16,32691,0,1,45586,35257
2021-10-14,30,16,30035,0,6,72644,58066
2021-10-15,24,25,31274,0,2,5964,3843
2021-10-16,16,24,16624,0,1,56621,51796
2021-10-17,27,16,28529,0,3,12457,11271
2021-10-18,24,32,15428,0,0,53124,46772
2021-10-19,22,20,29902,0,5,67806,54575
2021-10-20,32,15,32146,0,1,13117,10457
2021-10-21,22,27,19295,0,1,58330,58809
2021-10-22,28,24,32982,0,0,36305,37383
2021-10-23,26,25,34710,0,0,49672,50362
2021-10-24,20,22,34918,0,0,4716,3560
2021-10-25,29,19,13545,0,2,36020,38622
2021-10-26,13,23,34116,0,1,48578,52013
2021-10-27,38,16,35996,0,2,21930,24550
2021-10-28,31,27,34682,0,0,37307,39034
2021-10-29,29,25,34870,0,1,20963,24681
2021-10-30,26,27,33753,0,1,32063,39938
2021-10-31,26,25,34152,0,1,3321,4418
2020-03-17,1,0,0,0,0,0,0
2020-04-01,2,0,0,0,0,0,0
2020-04-02,2,0,0,0,0,0,0
2020-04-07,0,1,0,0,0,0,0
2020-04-10,2,0,0,0,0,0,0
2020-04-18,0,3,1207,0,0,0,0
2020-04-19,0,0,38,0,0,0,0
2020-04-20,0,0,27,0,0,0,0
2020-04-21,0,0,47,0,0,0,0
2020-04-22,0,0,154,0,0,0,0
2020-04-23,0,0,75,0,0,0,0
2020-04-24,0,0,156,0,0,0,0
2020-04-25,1,0,160,0,0,0,0
2020-04-26,0,0,113,0,0,0,0
2020-04-27,0,1,37,0,0,0,0
2020-04-28,0,0,142,0,0,0,0
2020-04-29,0,0,72,0,0,0,0
2020-04-30,0,0,125,0,0,0,0
2020-05-01,0,0,345,0,0,0,0
2020-05-02,1,0,292,0,0,0,0
2020-05-03,0,1,165,0,0,0,0
2020-05-04,0,0,126,0,0,0,0
2020-05-05,0,0,279,0,0,0,0
2020-05-06,0,0,81,0,0,0,0
2020-05-07,0,0,225,0,0,0,0
2020-05-08,1,2,245,0,0,0,0
2020-05-09,0,0,155,0,0,0,0
2020-05-10,2,1,98,0,0,0,0
2020-05-11,0,0,122,0,0,0,0
2020-05-13,1,0,433,0,0,0,0
2020-05-14,3,0,193,0,0,0,0
2020-05-15,0,0,200,0,0,0,0
2020-05-16,1,0,172,0,0,0,0
2020-05-17,0,0,135,0,0,0,0
2020-05-18,0,0,135,0,0,0,0
2020-05-19,5,1,75,0,0,0,0
2020-05-20,1,0,131,0,0,0,0
2020-05-21,0,0,146,0,0,0,0
2020-05-22,3,0,127,0,0,0,0
2020-05-23,0,0,116,0,0,0,0
2020-05-24,15,2,187,0,0,0,0
2020-05-25,8,5,70,0,0,0,0
2020-05-26,0,0,71,0,0,0,0
2020-05-27,0,0,131,0,0,0,0
2020-05-28,4,0,109,0,0,0,0
2020-05-29,4,6,126,0,0,0,0
2020-05-30,0,0,121,0,0,0,0
2020-05-31,13,2,91,0,0,0,0
2020-06-01,9,0,99,0,0,0,0
2020-06-02,0,0,90,0,0,0,0
2020-06-03,11,8,132,0,0,0,0
2020-06-04,9,4,218,0,0,0,0
2020-06-05,5,6,169,0,0,0,0
2020-06-06,3,5,155,0,0,0,0
2020-06-07,12,1,156,0,0,0,0
2020-06-08,9,4,198,0,0,0,0
2020-06-09,4,2,280,0,0,0,0
2020-06-10,12,5,202,0,0,0,0
2020-06-11,13,7,296,0,2,0,0
2020-06-12,6,9,408,0,1,0,0
2020-06-13,13,6,350,0,0,0,0
2020-06-14,18,9,313,0,1,0,0
2020-06-15,8,4,165,0,0,0,0
2020-06-16,14,4,443,0,0,0,0
2020-06-17,29,10,427,0,1,0,0
2020-06-18,26,7,323,0,1,0,0
2020-06-19,16,2,313,0,1,0,0
2020-06-20,51,13,417,0,0,0,0
2020-06-21,28,9,372,0,1,0,0
2020-06-22,17,9,256,0,0,0,0
2020-06-23,19,16,398,0,1,0,0
2020-06-24,59,11,426,0,0,0,0
2020-06-25,41,11,406,0,0,0,0
2020-06-26,32,16,422,0,0,0,0
2020-06-27,85,18,536,0,1,0,0
2020-06-28,29,31,667,0,1,0,0
2020-06-29,42,10,587,0,0,0,0
2020-06-30,24,10,802,0,1,0,0
2020-07-01,25,29,811,0,0,0,0
2020-07-02,63,30,699,0,0,0,0
2020-07-03,22,53,769,0,1,0,0
2020-07-04,80,21,626,0,1,0,0
2020-07-05,42,43,592,0,0,0,0
2020-07-06,65,32,604,0,0,0,0
2020-07-07,30,37,673,0,0,0,0
2020-07-08,110,67,688,0,0,0,0
2020-07-09,49,35,772,0,2,0,0
2020-07-10,72,18,970,0,1,0,0
2020-07-11,65,53,857,0,1,0,0
2020-07-12,81,49,866,0,0,0,0
2020-07-13,50,46,384,0,0,0,0
2020-07-14,63,44,637,0,0,0,0
2020-07-15,65,60,687,0,3,0,0
2020-07-16,147,58,1079,0,1,0,0
2020-07-17,89,67,856,0,3,0,0
2020-07-18,58,48,801,0,3,0,0
2020-07-19,109,92,768,0,0,0,0
2020-07-20,93,111,527,0,1,0,0
2020-07-21,87,53,521,0,1,0,0
2020-07-22,121,51,628,0,1,0,0
2020-07-23,120,31,562,0,3,0,0
2020-07-24,95,83,647,0,1,0,0
2020-07-25,139,78,775,0,3,0,0
2020-07-26,133,84,624,0,2,0,0
2020-07-27,85,75,584,0,3,0,0
2020-07-28,139,62,874,0,4,0,0
2020-07-29,166,92,837,0,0,0,0
2020-07-30,121,84,735,0,1,0,0
2020-07-31,174,142,973,0,1,0,0
2020-08-01,134,98,945,0,2,0,0
2020-08-02,200,111,888,0,1,0,0
2020-08-03,176,102,-55,0,4,0,0
2020-08-04,165,126,1649,0,2,0,0
2020-08-05,286,131,1024,0,7,0,0
2020-08-06,188,140,940,0,5,0,0
2020-08-07,241,106,856,0,5,0,0
2020-08-08,261,140,924,0,5,0,0
2020-08-09,259,147,958,0,7,0,0
2020-08-10,242,154,912,0,2,0,0
2020-08-11,276,177,967,0,2,0,0
2020-08-12,481,144,1227,0,5,0,0
2020-08-13,299,152,1080,0,6,0,0
2020-08-14,315,181,1481,0,4,0,0
2020-08-15,359,215,1349,0,0,0,0
2020-08-16,378,219,1085,0,4,0,0
2020-08-17,297,184,1088,0,4,0,0
2020-08-18,367,282,1510,0,9,0,0
2020-08-19,356,403,1222,0,6,0,0
2020-08-20,540,322,1586,0,8,0,0
2020-08-21,302,300,1070,0,6,0,0
2020-08-22,518,373,1177,0,8,0,0
2020-08-23,410,350,1062,0,8,0,0
2020-08-24,337,285,1117,0,5,0,0
2020-08-25,567,331,1532,0,8,0,0
2020-08-26,504,213,1587,0,8,0,0
2020-08-27,504,275,1338,0,10,0,0
2020-08-28,590,319,1497,0,9,0,0
2020-08-29,532,431,1442,0,12,0,0
2020-08-30,571,457,1866,0,10,0,0
2020-08-31,284,366,1074,0,7,0,0
2020-09-01,355,341,1323,0,12,0,0
2020-09-02,391,293,1306,0,13,0,0
2020-09-03,424,311,1467,0,7,0,0
2020-09-04,591,395,1504,0,20,0,0
2020-09-05,394,433,1437,0,18,0,0
2020-09-06,466,525,1691,0,16,0,0
2020-09-07,284,503,1073,0,11,0,0
2020-09-08,433,446,2154,0,12,0,0
2020-09-09,335,386,2583,0,10,0,0
2020-09-10,452,422,2261,0,6,0,0
2020-09-11,490,394,3015,0,12,0,0
2020-09-12,419,445,3561,0,5,0,0
2020-09-13,388,342,4263,0,15,0,0
2020-09-14,393,457,4028,0,9,0,0
2020-09-15,375,495,5893,0,11,0,0
2020-09-16,510,401,6056,0,13,0,0
2020-09-17,317,330,5101,0,13,0,0
2020-09-18,485,462,5278,0,6,0,0
2020-09-19,543,494,5160,0,11,0,0
2020-09-20,467,347,4848,0,10,0,0
2020-09-21,268,509,3794,0,9,0,0
2020-09-22,493,389,5600,0,6,0,0
2020-09-23,543,439,5524,0,8,0,0
2020-09-24,668,418,6005,0,6,0,0
2020-09-25,594,470,5505,0,7,0,0
2020-09-26,543,424,5026,0,6,0,0
2020-09-27,368,443,4623,0,13,0,0
2020-09-28,285,508,3596,0,2,0,0
2020-09-29,381,460,5030,0,2,0,0
2020-09-30,478,458,4758,0,4,0,0
2020-10-01,480,431,5150,0,4,0,0
2020-10-02,510,443,4656,0,7,0,0
2020-10-03,218,396,3410,0,2,0,0
2020-10-04,337,419,3725,0,5,0,0
2020-10-05,188,458,3391,0,4,0,0
2020-10-06,405,393,5255,0,3,0,0
2020-10-07,479,316,5194,0,5,0,0
2020-10-08,378,326,4669,0,5,0,0
2020-10-09,365,287,5006,0,2,0,0
2020-10-10,337,411,4834,0,1,0,0
2020-10-11,308,337,4350,0,4,0,0
2020-10-12,188,264,2579,0,2,0,0
2020-10-13,267,310,4272,0,2,0,0
2020-10-14,241,287,4523,0,1,0,0
2020-10-15,241,213,4613,0,2,0,0
2020-10-16,280,306,4287,0,1,0,0
2020-10-17,212,313,3999,0,3,0,0
2020-10-18,163,306,4175,0,0,0,0
2020-10-19,106,230,2533,0,1,0,0
2020-10-20,205,254,4049,0,2,0,0
2020-10-21,170,242,3955,0,3,0,0
2020-10-22,210,195,3847,0,2,0,0
2020-10-23,154,216,3784,0,2,0,0
2020-10-24,126,187,3865,0,2,0,0
2020-10-25,81,187,2878,0,2,0,0
2020-10-26,143,189,1059,0,0,0,0
2020-10-27,146,163,3569,0,0,0,0
2020-10-28,101,154,3972,0,2,0,0
2020-10-29,178,142,3901,0,2,0,0
2020-10-30,147,128,3561,0,0,0,0
2020-10-31,105,147,3178,0,0,0,0
2020-11-01,96,621,3182,0,3,0,0
2020-11-02,69,482,2820,0,0,0,0
2020-11-03,147,457,4004,0,1,0,0
2020-11-04,104,419,3819,0,1,0,0
2020-11-05,121,420,4275,0,1,0,0
2020-11-06,125,314,3826,0,0,0,0
2020-11-07,69,495,3981,0,2,0,0
2020-11-08,94,135,3820,0,1,0,0
2020-11-09,62,145,2530,0,1,0,0
2020-11-10,100,113,3721,0,2,0,0
2020-11-11,114,107,3921,0,1,0,0
2020-11-12,65,69,3545,0,2,0,0
2020-11-13,73,70,3355,0,1,0,0
2020-11-14,47,66,2495,0,0,0,0
2020-11-15,25,95,469,0,0,0,0
2020-11-16,13,95,1761,0,0,0,0
2020-11-17,72,131,3358,0,0,0,0
2020-11-18,56,194,3618,0,0,0,0
2020-11-19,68,102,3519,0,1,0,0
2020-11-20,52,101,3468,0,0,0,0
2020-11-21,63,82,3537,0,0,0,0
2020-11-22,45,88,3586,0,0,0,0
2020-11-23,25,57,3201,0,0,0,0
2020-11-24,51,39,4236,0,0,0,0
2020-11-25,51,45,3259,0,0,0,0
2020-11-26,20,21,697,0,0,0,0
2020-11-27,16,46,1609,0,0,0,0
2020-11-28,46,41,2904,0,0,0,0
2020-11-29,33,72,2926,0,0,0,0
2020-11-30,33,52,2076,0,1,0,0
2020-12-01,52,72,3316,0,1,0,0
2020-12-02,59,65,3431,0,1,0,0
2020-12-03,40,27,2880,0,1,0,0
2020-12-04,46,62,2307,0,1,0,0
2020-12-05,44,52,1801,0,0,0,0
2020-12-06,35,62,2105,0,0,0,0
2020-12-07,26,25,1651,0,1,0,0
2020-12-08,41,45,2884,0,0,0,0
2020-12-09,28,46,3247,0,0,0,0
2020-12-10,24,18,1570,0,2,0,0
2020-12-11,43,48,1465,0,2,0,0
2020-12-12,38,59,1809,0,0,0,0
2020-12-13,48,57,1779,0,0,0,0
2020-12-14,21,50,1981,0,1,0,0
2020-12-15,37,47,3393,0,1,0,0
2020-12-16,32,28,3500,0,1,0,0
2020-12-17,40,32,3144,0,0,0,0
2020-12-18,48,38,2913,0,1,0,0
2020-12-19,45,21,3126,0,1,0,0
2020-12-20,33,25,2452,0,2,0,0
2020-12-21,14,26,1971,0,1,0,0
2020-12-22,49,19,3195,0,2,0,0
2020-12-23,34,44,2975,0,0,0,0
2020-12-24,40,26,3008,0,0,0,0
2020-12-25,29,44,2973,0,0,0,0
2020-12-26,33,26,3385,0,1,0,0
2020-12-27,48,43,2984,0,1,0,0
2020-12-28,33,35,1828,0,0,0,0
2020-12-29,42,34,3589,0,2,0,0
2020-12-30,26,26,3345,0,0,0,0
2020-12-31,36,15,3119,0,0,0,0
2021-01-01,32,50,3068,0,0,0,0
2021-01-02,10,30,2378,0,0,0,0
2021-01-03,50,38,2479,0,0,0,0
2021-01-04,29,28,2348,0,2,0,0
2021-01-05,47,31,3734,0,0,0,0
2021-01-06,34,35,3557,0,0,0,0
2021-01-07,35,47,3377,0,1,0,0
2021-01-08,20,36,3411,0,0,0,0
2021-01-09,36,51,3233,0,0,0,0
2021-01-10,30,40,3050,0,2,0,0
2021-01-11,22,34,2063,0,0,0,0
2021-01-12,18,28,3637,0,1,0,0
2021-01-13,29,44,3002,0,0,0,0
2021-01-14,43,22,-8,0,1,0,0
2021-01-15,28,32,4688,0,0,0,0
2021-01-16,16,22,2149,0,2,274,0
2021-01-17,35,37,2544,0,0,0,0
2021-01-18,23,20,1584,0,1,280,0
2021-01-19,37,26,3763,0,0,165,0
2021-01-20,31,32,3679,0,0,40,0
2021-01-21,35,32,4364,0,0,0,0
2021-01-22,22,27,3342,0,0,338,0
2021-01-23,36,27,3296,0,1,381,0
2021-01-24,30,43,3046,0,1,0,0
2021-01-25,18,26,2433,0,0,335,0
2021-01-26,32,17,3063,0,0,0,0
2021-01-27,24,36,2192,0,1,0,0
2021-01-28,39,29,2772,0,1,0,0
2021-01-29,31,27,2961,0,0,486,0
2021-01-30,43,32,2685,0,0,437,0
2021-01-31,21,41,2352,0,1,0,0
2021-02-01,28,25,1148,0,3,252,0
2021-02-02,27,26,-293,0,0,89,0
2021-02-03,23,29,4752,0,1,145,0
2021-02-04,39,25,2050,0,0,0,0
2021-02-05,50,27,2101,0,2,310,0
2021-02-06,35,32,2015,0,0,0,0
2021-02-07,22,27,2029,0,0,0,0
2021-02-08,26,28,1346,0,1,349,0
2021-02-09,35,37,2686,0,0,420,0
2021-02-10,19,32,2707,0,1,469,0
2021-02-11,25,22,2366,0,0,10,0
2021-02-12,19,31,2231,0,0,730,0
2021-02-13,24,24,2582,0,0,443,71
2021-02-14,8,33,1930,0,1,0,0
2021-02-15,20,41,1400,0,1,367,122
2021-02-16,20,43,2082,0,0,307,137
2021-02-17,18,27,1824,0,2,332,65
2021-02-18,20,23,1713,0,0,702,59
2021-02-19,14,34,1836,0,2,820,191
2021-02-20,29,18,1590,0,0,770,208
2021-02-21,23,18,1543,0,1,0,0
2021-02-22,8,26,753,0,0,105,128
2021-02-23,28,21,1132,0,2,75,38
2021-02-24,28,17,2069,0,1,5,4
2021-02-25,21,13,1635,0,1,19,1
2021-02-26,20,22,2055,0,0,465,200
2021-02-27,20,16,1414,0,1,0,0
2021-02-28,8,20,1438,0,0,0,0
2021-03-01,9,16,693,0,1,372,250
2021-03-02,29,32,1485,0,0,702,121
2021-03-03,14,20,1556,0,0,1954,302
2021-03-04,17,19,1286,0,0,1594,123
2021-03-05,30,20,1314,0,0,889,50
2021-03-06,19,21,1322,0,1,1105,241
2021-03-07,25,22,1270,0,0,0,0
2021-03-08,14,19,379,0,0,1573,198
2021-03-09,26,19,1586,0,0,1166,294
2021-03-10,24,23,1408,0,0,1692,237
2021-03-11,22,25,1202,0,0,1363,188
2021-03-12,30,20,1202,0,0,1479,294
2021-03-13,31,26,0,0,0,1678,310
2021-03-14,15,15,865,0,1,0,0
2021-03-15,14,17,603,0,1,2316,229
2021-03-16,24,29,1351,0,1,2444,257
